0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 4e-57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 -3.66772e-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 -4.85525e-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 5e-54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 -3.10444e-49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 -3.74901e-49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 -4e-53 1.77779e-51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 -1.40729e-48 3.34811e-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 -1.62389e-48 1.33357e-49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 3e-52 3.70204e-49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 -4.5557e-48 8.56208e-49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 -5.1119e-48 1.76524e-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 -1e-52 3.35555e-48 0 0 7.11461e-56 0 0 0 0 0 1.57458e-55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 -1.18752e-47 5.99918e-48 0 0 6.5118e-53 0 0 1.5707e-53 0 0 2.89938e-52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 -1.3071e-47 1.02364e-47 0 1.18902e-54 1.21332e-51 0 0 3.37465e-52 0 0 5.43391e-51 0 0 1.51512e-55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 -2e-51 1.68142e-47 0 2.5051e-53 5.57384e-51 0 0 1.76153e-51 0 0 2.48302e-50 0 0 3.02006e-53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 -2.6565e-47 2.67536e-47 0 1.45418e-52 1.73484e-50 0 0 5.84645e-51 0 0 7.6782e-50 0 0 2.61133e-52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 -2.8825e-47 4.14255e-47 0 4.78523e-52 4.38343e-50 0 0 1.53358e-50 0 0 1.93175e-49 0 0 9.88252e-52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 5.55112e-62 6.26418e-47 0 1.23196e-51 9.70013e-50 0 0 3.48253e-50 0 7.39019e-59 4.26161e-49 0 0 2.8249e-51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 -5.3e-47 9.2762e-47 0 2.7411e-51 1.95379e-49 0 0 7.15069e-50 0 1.3656e-55 8.56335e-49 0 0 6.816e-51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 -5.6888e-47 1.34817e-46 0 5.53769e-51 3.66492e-49 0 0 1.36186e-49 0 4.97014e-54 1.60304e-48 0 0 1.48184e-50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33 -1e-50 1.92651e-46 0 1.0425e-50 6.49776e-49 0 0 2.44478e-49 0 4.79842e-53 2.83684e-48 0 0 2.9853e-50 0 0 0 0 0 0 0 0 0 4.37243e-61 0 0 0 0 0 0 0 0
34 -9.671e-47 2.71081e-46 0 1.85601e-50 1.10005e-48 0 0 4.18244e-49 0 1.97243e-52 4.79441e-48 0 0 5.64553e-50 0 0 0 0 0 0 0 0 0 1.84205e-57 0 0 0 0 0 0 0 0
35 -1.029e-46 3.76083e-46 0 3.15657e-50 1.79162e-48 0 0 6.87314e-49 0 5.76692e-52 7.79607e-48 0 0 1.01227e-49 0 0 0 5.71256e-65 0 0 0 0 0 1.70406e-55 0 8.9412e-71 0 0 0 0 0 0
36 -1e-50 5.14985e-46 0 5.16778e-50 2.82309e-48 0 1.00286e-65 1.09152e-48 0 1.41456e-51 1.2266e-47 0 0 1.73633e-49 0 0 0 3.86549e-59 0 3.44717e-60 0 0 0 2.38521e-54 0 1.0444e-58 0 0 0 0 0 0
37 -1.6416e-46 6.96697e-46 0 8.18958e-50 4.32279e-48 0 9.70588e-63 1.683e-48 0 3.07027e-51 1.87556e-47 0 0 2.86749e-49 2.91703e-62 0 0 2.38032e-56 0 4.19669e-56 0 0 0 1.29246e-53 0 2.22013e-56 0 0 0 0 0 0
