     1  12.00
     1  14.906   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     2  15.00
     1  14.906   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  18.00
     1  14.906   3.094   0.536  0.47687E-19  0.47687E-19  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  21.00
     1  14.906   6.094   0.536  0.18967E-18  0.18967E-18  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     5  24.00
     1  14.906   9.094   0.536  0.42837E-18  0.42837E-18  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     6  27.00
     1  14.906  12.094   0.536  0.76797E-18  0.76797E-18  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  27.990   0.000   0.000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     7  30.00
     1  14.906  15.094   0.536  0.12138E-17  0.12138E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   2.420  13.210  0.75727E-18  0.28507E-18  0.73238E-19  0.17953E-18  0.00000E+00  0.84460E-19  0.87460E-19  0.43726E-19
     4  27.990   2.010  13.620  0.20636E-17  0.71177E-18  0.19176E-18  0.52189E-18  0.00000E+00  0.21472E-18  0.21885E-18  0.16843E-18
     8  33.00
     1  14.906  18.094   0.536  0.17723E-17  0.17723E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   5.420  13.210  0.38261E-17  0.14403E-17  0.37003E-18  0.90704E-18  0.00000E+00  0.42672E-18  0.44188E-18  0.22092E-18
     4  27.990   5.010  13.620  0.13060E-16  0.45047E-17  0.12136E-17  0.33030E-17  0.00000E+00  0.13589E-17  0.13851E-17  0.10660E-17
     9  36.00
     1  14.906  21.094   0.536  0.24509E-17  0.24509E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580   8.420  13.210  0.91124E-17  0.34303E-17  0.88128E-18  0.21603E-17  0.00000E+00  0.10163E-17  0.10524E-17  0.52617E-18
     4  27.990   8.010  13.620  0.32979E-16  0.11375E-16  0.30646E-17  0.83407E-17  0.00000E+00  0.34315E-17  0.34976E-17  0.26918E-17
    10  39.00
     1  14.906  24.094   0.536  0.32577E-17  0.32577E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  11.420  13.210  0.16468E-16  0.61993E-17  0.15927E-17  0.39041E-17  0.00000E+00  0.18367E-17  0.19019E-17  0.95089E-18
     4  27.990  11.010  13.620  0.61239E-16  0.21123E-16  0.56906E-17  0.15488E-16  0.00000E+00  0.63720E-17  0.64946E-17  0.49985E-17
    11  42.00
     1  14.906  27.094   0.536  0.42019E-17  0.42019E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  14.420  13.210  0.25724E-16  0.96837E-17  0.24878E-17  0.60985E-17  0.00000E+00  0.28691E-17  0.29710E-17  0.14854E-17
     4  27.990  14.010  13.620  0.97175E-16  0.33518E-16  0.90300E-17  0.24576E-16  0.00000E+00  0.10111E-16  0.10306E-16  0.79317E-17
    12  45.00
     1  14.906  30.094   0.536  0.52931E-17  0.52931E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  17.420  13.210  0.36696E-16  0.13814E-16  0.35489E-17  0.86994E-17  0.00000E+00  0.40927E-17  0.42381E-17  0.21189E-17
     4  27.990  17.010  13.620  0.14006E-15  0.48308E-16  0.13015E-16  0.35421E-16  0.00000E+00  0.14573E-16  0.14853E-16  0.11432E-16
    13  50.00
     1  14.906  35.094   0.536  0.74661E-17  0.74661E-17  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  22.420  13.210  0.58249E-16  0.21928E-16  0.56334E-17  0.13809E-16  0.00000E+00  0.64966E-17  0.67274E-17  0.33634E-17
     4  27.990  22.010  13.620  0.22480E-15  0.77537E-16  0.20889E-16  0.56853E-16  0.00000E+00  0.23390E-16  0.23841E-16  0.18349E-16
    14  55.00
     1  14.906  40.094   0.536  0.10124E-16  0.10124E-16  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  27.420  13.210  0.83048E-16  0.31263E-16  0.80317E-17  0.19688E-16  0.00000E+00  0.92624E-17  0.95914E-17  0.47953E-17
     4  27.990  27.010  13.620  0.32280E-15  0.11134E-15  0.29996E-16  0.81638E-16  0.00000E+00  0.33587E-16  0.34234E-16  0.26348E-16
    15  60.00
     1  14.906  45.094   0.536  0.13314E-16  0.13314E-16  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  27.580  32.420  13.210  0.11011E-15  0.41452E-16  0.10649E-16  0.26105E-16  0.00000E+00  0.12281E-16  0.12717E-16  0.63582E-17
